combo_label,odd1,odd2,combo_odds,legs_summary,,Combination: Match Result (odd1) - 2nd Half Corners (odd2)
1-Under 2.5,7.1,5.1,28,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Under 2.5 @ 5.1000,,
1-Under 4.5,7.1,1.91,10.75,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Under 4.5 @ 1.9100,,
1-Under 7.5,7.1,1.09,7.1,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Under 7.5 @ 1.0900,,
X-Over 1.5,5,1.04,5.1,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 1.5 @ 1.0400,,
X-Over 2.5,5,1.15,5.8,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 2.5 @ 1.1500,,
X-Over 3.5,5,1.37,7,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 3.5 @ 1.3700,,
X-Over 4.5,5,1.82,9.25,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 4.5 @ 1.8200,,
X-Under 1.5,5,9.25,45,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 1.5 @ 9.2500,,
X-Under 2.5,5,5.1,21,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 2.5 @ 5.1000,,
X-Under 3.5,5,2.92,13.5,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 3.5 @ 2.9200,,
2-Over 1.5,1.42,1.04,1.44,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Over 1.5 @ 1.0400,,
2-Over 2.5,1.42,1.15,1.6,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Over 2.5 @ 1.1500,,
2-Over 3.5,1.42,1.37,1.9,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Over 3.5 @ 1.3700,,
2-Over 4.5,1.42,1.82,2.52,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Over 4.5 @ 1.8200,,
2-Over 5.5,1.42,2.65,3.55,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Over 5.5 @ 2.6500,,
2-Over 6.5,1.42,4.2,5.5,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Over 6.5 @ 4.2000,,
2-Over 7.5,1.42,6.6,8.5,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Over 7.5 @ 6.6000,,
2-Over 8.5,1.42,9.5,11.75,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Over 8.5 @ 9.5000,,
2-Over 9.5,1.42,12,15.5,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Over 9.5 @ 12.0000,,
2-Under 1.5,1.42,9.25,12.5,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Under 1.5 @ 9.2500,,
2-Under 3.5,1.42,2.92,4.05,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Under 3.5 @ 2.9200,,
2-Under 4.5,1.42,1.91,2.65,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Under 4.5 @ 1.9100,,
2-Under 5.5,1.42,1.44,2.02,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Under 5.5 @ 1.4400,,
2-Under 6.5,1.42,1.2,1.7,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Under 6.5 @ 1.2000,,
2-Under 7.5,1.42,1.09,1.53,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Under 7.5 @ 1.0900,,
2-Under 8.5,1.42,1.04,1.45,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Under 8.5 @ 1.0400,,
2-Under 9.5,1.42,1.015,1.42,Match Result: FC Bayern Munchen @ 1.4200  |  2nd Half Corners: Under 9.5 @ 1.0150,,
X-Over 6.5,5,4.2,22,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 6.5 @ 4.2000,,
X-Over 7.5,5,6.6,37,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 7.5 @ 6.6000,,
X-Over 8.5,5,9.5,50,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 8.5 @ 9.5000,,
X-Over 9.5,5,12,60,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 9.5 @ 12.0000,,
X-Under 4.5,5,1.91,9,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 4.5 @ 1.9100,,
X-Under 7.5,5,1.09,5.3,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 7.5 @ 1.0900,,
X-Under 9.5,5,1.015,5,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 9.5 @ 1.0150,,
1-Over 2.5,2.3,1.11,2.42,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Over 2.5 @ 1.1100,,
1-Over 3.5,2.3,1.29,2.85,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Over 3.5 @ 1.2900,,
1-Over 4.5,2.3,1.62,3.6,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Over 4.5 @ 1.6200,,
1-Over 5.5,2.3,2.27,5.1,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Over 5.5 @ 2.2700,,
1-Over 6.5,2.3,3.4,7.4,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Over 6.5 @ 3.4000,,
1-Over 7.5,2.3,5.3,11.25,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Over 7.5 @ 5.3000,,
1-Over 8.5,2.3,8,16.5,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Over 8.5 @ 8.0000,,
1-Over 9.5,2.3,10.75,22,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Over 9.5 @ 10.7500,,
1-Under 1.5,2.3,10.5,20,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Under 1.5 @ 10.5000,,
1-Under 2.5,2.3,6,11.75,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Under 2.5 @ 6.0000,,
1-Under 3.5,2.3,3.4,6.9,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Under 3.5 @ 3.4000,,
1-Under 4.5,2.3,2.2,4.55,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Under 4.5 @ 2.2000,,
1-Under 5.5,2.3,1.6,3.35,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Under 5.5 @ 1.6000,,
1-Under 6.5,2.3,1.29,2.77,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Under 6.5 @ 1.2900,,
1-Under 7.5,2.3,1.13,2.45,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
1-Under 8.5,2.3,1.06,2.3,Match Result: VfB Stuttgart @ 2.3000  |  2nd Half Corners: Under 8.5 @ 1.0600,,
2-Over 1.5,2.72,1.025,2.72,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Over 1.5 @ 1.0250,,
2-Over 2.5,2.72,1.11,2.75,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Over 2.5 @ 1.1100,,
2-Over 3.5,2.72,1.29,3.15,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Over 3.5 @ 1.2900,,
2-Under 1.5,2.72,10.5,26,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Under 1.5 @ 10.5000,,
2-Under 2.5,2.72,6,16,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Under 2.5 @ 6.0000,,
X-Over 1.5,4,1.025,4.1,Match Result: Draw @ 4.0000  |  2nd Half Corners: Over 1.5 @ 1.0250,,
X-Over 2.5,4,1.11,4.4,Match Result: Draw @ 4.0000  |  2nd Half Corners: Over 2.5 @ 1.1100,,
X-Over 3.5,4,1.29,5.2,Match Result: Draw @ 4.0000  |  2nd Half Corners: Over 3.5 @ 1.2900,,
X-Over 4.5,4,1.62,6.5,Match Result: Draw @ 4.0000  |  2nd Half Corners: Over 4.5 @ 1.6200,,
X-Over 5.5,4,2.27,9.25,Match Result: Draw @ 4.0000  |  2nd Half Corners: Over 5.5 @ 2.2700,,
X-Over 6.5,4,3.4,13,Match Result: Draw @ 4.0000  |  2nd Half Corners: Over 6.5 @ 3.4000,,
X-Over 7.5,4,5.3,19.5,Match Result: Draw @ 4.0000  |  2nd Half Corners: Over 7.5 @ 5.3000,,
X-Over 8.5,4,8,28,Match Result: Draw @ 4.0000  |  2nd Half Corners: Over 8.5 @ 8.0000,,
X-Under 1.5,4,10.5,35,Match Result: Draw @ 4.0000  |  2nd Half Corners: Under 1.5 @ 10.5000,,
X-Under 2.5,4,6,24,Match Result: Draw @ 4.0000  |  2nd Half Corners: Under 2.5 @ 6.0000,,
X-Under 4.5,4,2.2,8.5,Match Result: Draw @ 4.0000  |  2nd Half Corners: Under 4.5 @ 2.2000,,
X-Under 5.5,4,1.6,6.2,Match Result: Draw @ 4.0000  |  2nd Half Corners: Under 5.5 @ 1.6000,,
X-Under 7.5,4,1.13,4.5,Match Result: Draw @ 4.0000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
X-Under 8.5,4,1.06,4.25,Match Result: Draw @ 4.0000  |  2nd Half Corners: Under 8.5 @ 1.0600,,
2-Over 4.5,2.72,1.62,3.95,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Over 4.5 @ 1.6200,,
2-Over 5.5,2.72,2.27,5.5,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Over 5.5 @ 2.2700,,
2-Over 6.5,2.72,3.4,8.25,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Over 6.5 @ 3.4000,,
2-Over 7.5,2.72,5.3,12,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Over 7.5 @ 5.3000,,
2-Under 4.5,2.72,2.2,5.8,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Under 4.5 @ 2.2000,,
2-Under 6.5,2.72,1.29,3.3,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Under 6.5 @ 1.2900,,
2-Under 7.5,2.72,1.13,2.9,Match Result: Borussia Dortmund @ 2.7200  |  2nd Half Corners: Under 7.5 @ 1.1300,,
1-Over 2.5,1.6,1.13,1.75,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Over 2.5 @ 1.1300,,
1-Over 3.5,1.6,1.33,2.1,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Over 3.5 @ 1.3300,,
1-Over 4.5,1.6,1.75,2.75,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Over 4.5 @ 1.7500,,
1-Over 5.5,1.6,2.47,3.85,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Over 5.5 @ 2.4700,,
1-Over 6.5,1.6,3.85,5.9,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Over 6.5 @ 3.8500,,
1-Over 7.5,1.6,6,9.25,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Over 7.5 @ 6.0000,,
1-Over 8.5,1.6,9,13.5,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Over 8.5 @ 9.0000,,
1-Over 9.5,1.6,11.5,19,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Over 9.5 @ 11.5000,,
1-Under 1.5,1.6,9.75,14,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Under 1.5 @ 9.7500,,
1-Under 2.5,1.6,5.4,8,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Under 2.5 @ 5.4000,,
1-Under 3.5,1.6,3.1,4.45,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Under 3.5 @ 3.1000,,
1-Under 4.5,1.6,2.02,3,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Under 4.5 @ 2.0200,,
1-Under 5.5,1.6,1.5,2.27,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Under 5.5 @ 1.5000,,
1-Under 6.5,1.6,1.23,1.9,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Under 6.5 @ 1.2300,,
1-Under 7.5,1.6,1.11,1.7,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Under 7.5 @ 1.1100,,
1-Under 8.5,1.6,1.04,1.6,Match Result: Borussia Monchengladbach @ 1.6000  |  2nd Half Corners: Under 8.5 @ 1.0400,,
2-Over 1.5,5.1,1.03,5.1,Match Result: 1. FC Heidenheim @ 5.1000  |  2nd Half Corners: Over 1.5 @ 1.0300,,
2-Over 2.5,5.1,1.13,5.3,Match Result: 1. FC Heidenheim @ 5.1000  |  2nd Half Corners: Over 2.5 @ 1.1300,,
2-Over 3.5,5.1,1.33,6.1,Match Result: 1. FC Heidenheim @ 5.1000  |  2nd Half Corners: Over 3.5 @ 1.3300,,
2-Over 4.5,5.1,1.75,7.9,Match Result: 1. FC Heidenheim @ 5.1000  |  2nd Half Corners: Over 4.5 @ 1.7500,,
2-Over 5.5,5.1,2.47,11,Match Result: 1. FC Heidenheim @ 5.1000  |  2nd Half Corners: Over 5.5 @ 2.4700,,
2-Under 4.5,5.1,2.02,9.75,Match Result: 1. FC Heidenheim @ 5.1000  |  2nd Half Corners: Under 4.5 @ 2.0200,,
2-Under 5.5,5.1,1.5,7.2,Match Result: 1. FC Heidenheim @ 5.1000  |  2nd Half Corners: Under 5.5 @ 1.5000,,
X-Over 1.5,4.4,1.03,4.55,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 1.5 @ 1.0300,,
X-Over 2.5,4.4,1.13,4.9,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 2.5 @ 1.1300,,
X-Over 3.5,4.4,1.33,5.8,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 3.5 @ 1.3300,,
X-Over 4.5,4.4,1.75,7.7,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 4.5 @ 1.7500,,
X-Over 5.5,4.4,2.47,10.5,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 5.5 @ 2.4700,,
X-Over 6.5,4.4,3.85,15,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 6.5 @ 3.8500,,
X-Over 7.5,4.4,6,23,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 7.5 @ 6.0000,,
X-Over 8.5,4.4,9,32,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 8.5 @ 9.0000,,
X-Over 9.5,4.4,11.5,40,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 9.5 @ 11.5000,,
X-Under 1.5,4.4,9.75,45,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 1.5 @ 9.7500,,
X-Under 2.5,4.4,5.4,25,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 2.5 @ 5.4000,,
X-Under 3.5,4.4,3.1,14.5,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 3.5 @ 3.1000,,
X-Under 4.5,4.4,2.02,9,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 4.5 @ 2.0200,,
X-Under 5.5,4.4,1.5,6.8,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 5.5 @ 1.5000,,
X-Under 6.5,4.4,1.23,5.7,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 6.5 @ 1.2300,,
X-Under 7.5,4.4,1.11,5,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 7.5 @ 1.1100,,
X-Under 8.5,4.4,1.04,4.65,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 8.5 @ 1.0400,,
2-Over 6.5,5.1,3.85,17,Match Result: 1. FC Heidenheim @ 5.1000  |  2nd Half Corners: Over 6.5 @ 3.8500,,
2-Over 8.5,5.1,9,35,Match Result: 1. FC Heidenheim @ 5.1000  |  2nd Half Corners: Over 8.5 @ 9.0000,,
1-Over 2.5,1.75,1.11,1.87,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Over 2.5 @ 1.1100,,
1-Over 3.5,1.75,1.29,2.18,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Over 3.5 @ 1.2900,,
1-Over 4.5,1.75,1.65,2.8,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Over 4.5 @ 1.6500,,
1-Over 5.5,1.75,2.3,3.85,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Over 5.5 @ 2.3000,,
1-Over 6.5,1.75,3.45,5.9,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Over 6.5 @ 3.4500,,
1-Over 7.5,1.75,5.4,9,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Over 7.5 @ 5.4000,,
1-Over 8.5,1.75,8,12.5,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Over 8.5 @ 8.0000,,
1-Under 1.5,1.75,10.5,16.5,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Under 1.5 @ 10.5000,,
1-Under 2.5,1.75,6,10.25,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Under 2.5 @ 6.0000,,
1-Under 3.5,1.75,3.4,5.6,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Under 3.5 @ 3.4000,,
1-Under 4.5,1.75,2.15,3.55,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Under 4.5 @ 2.1500,,
1-Under 5.5,1.75,1.57,2.62,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Under 5.5 @ 1.5700,,
1-Under 6.5,1.75,1.28,2.15,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Under 6.5 @ 1.2800,,
1-Under 7.5,1.75,1.13,1.9,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Under 7.5 @ 1.1300,,
1-Under 8.5,1.75,1.06,1.8,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Under 8.5 @ 1.0600,,
1-Under 9.5,1.75,1.02,1.75,Match Result: TSG 1899 Hoffenheim @ 1.7500  |  2nd Half Corners: Under 9.5 @ 1.0200,,
X-Over 1.5,4.05,1.025,4.1,Match Result: Draw @ 4.0500  |  2nd Half Corners: Over 1.5 @ 1.0250,,
X-Over 2.5,4.05,1.11,4.35,Match Result: Draw @ 4.0500  |  2nd Half Corners: Over 2.5 @ 1.1100,,
X-Over 3.5,4.05,1.29,5.2,Match Result: Draw @ 4.0500  |  2nd Half Corners: Over 3.5 @ 1.2900,,
X-Over 4.5,4.05,1.65,6.5,Match Result: Draw @ 4.0500  |  2nd Half Corners: Over 4.5 @ 1.6500,,
X-Over 6.5,4.05,3.45,13,Match Result: Draw @ 4.0500  |  2nd Half Corners: Over 6.5 @ 3.4500,,
X-Under 1.5,4.05,10.5,35,Match Result: Draw @ 4.0500  |  2nd Half Corners: Under 1.5 @ 10.5000,,
X-Under 2.5,4.05,6,24,Match Result: Draw @ 4.0500  |  2nd Half Corners: Under 2.5 @ 6.0000,,
X-Under 4.5,4.05,2.15,8.5,Match Result: Draw @ 4.0500  |  2nd Half Corners: Under 4.5 @ 2.1500,,
X-Under 5.5,4.05,1.57,6.3,Match Result: Draw @ 4.0500  |  2nd Half Corners: Under 5.5 @ 1.5700,,
2-Over 3.5,4.3,1.29,5,Match Result: FSV Mainz 05 @ 4.3000  |  2nd Half Corners: Over 3.5 @ 1.2900,,
2-Over 7.5,4.3,5.4,19.5,Match Result: FSV Mainz 05 @ 4.3000  |  2nd Half Corners: Over 7.5 @ 5.4000,,
2-Over 8.5,4.3,8,28,Match Result: FSV Mainz 05 @ 4.3000  |  2nd Half Corners: Over 8.5 @ 8.0000,,
2-Under 1.5,4.3,10.5,40,Match Result: FSV Mainz 05 @ 4.3000  |  2nd Half Corners: Under 1.5 @ 10.5000,,
2-Under 2.5,4.3,6,25,Match Result: FSV Mainz 05 @ 4.3000  |  2nd Half Corners: Under 2.5 @ 6.0000,,
2-Under 3.5,4.3,3.4,14,Match Result: FSV Mainz 05 @ 4.3000  |  2nd Half Corners: Under 3.5 @ 3.4000,,
2-Under 7.5,4.3,1.13,4.55,Match Result: FSV Mainz 05 @ 4.3000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
2-Under 8.5,4.3,1.06,4.3,Match Result: FSV Mainz 05 @ 4.3000  |  2nd Half Corners: Under 8.5 @ 1.0600,,
X-Over 8.5,4.05,8,27,Match Result: Draw @ 4.0500  |  2nd Half Corners: Over 8.5 @ 8.0000,,
X-Under 8.5,4.05,1.06,4.25,Match Result: Draw @ 4.0500  |  2nd Half Corners: Under 8.5 @ 1.0600,,
1-Over 3.5,1.9,1.25,2.32,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Over 3.5 @ 1.2500,,
1-Over 4.5,1.9,1.55,2.87,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Over 4.5 @ 1.5500,,
1-Over 5.5,1.9,2.12,3.95,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Over 5.5 @ 2.1200,,
1-Over 6.5,1.9,3.1,5.8,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Over 6.5 @ 3.1000,,
1-Over 7.5,1.9,4.75,8.75,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Over 7.5 @ 4.7500,,
1-Under 3.5,1.9,3.75,6.5,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Under 3.5 @ 3.7500,,
1-Under 4.5,1.9,2.35,4.2,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Under 4.5 @ 2.3500,,
1-Under 5.5,1.9,1.67,3,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Under 5.5 @ 1.6700,,
1-Under 6.5,1.9,1.34,2.42,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Under 6.5 @ 1.3400,,
1-Under 7.5,1.9,1.16,2.1,Match Result: Holstein Kiel @ 1.9000  |  2nd Half Corners: Under 7.5 @ 1.1600,,
2-Over 3.5,3.9,1.25,4.55,Match Result: SC Preussen Münster @ 3.9000  |  2nd Half Corners: Over 3.5 @ 1.2500,,
2-Over 4.5,3.9,1.55,5.6,Match Result: SC Preussen Münster @ 3.9000  |  2nd Half Corners: Over 4.5 @ 1.5500,,
2-Over 5.5,3.9,2.12,7.5,Match Result: SC Preussen Münster @ 3.9000  |  2nd Half Corners: Over 5.5 @ 2.1200,,
2-Over 6.5,3.9,3.1,11,Match Result: SC Preussen Münster @ 3.9000  |  2nd Half Corners: Over 6.5 @ 3.1000,,
2-Over 7.5,3.9,4.75,16.5,Match Result: SC Preussen Münster @ 3.9000  |  2nd Half Corners: Over 7.5 @ 4.7500,,
2-Under 3.5,3.9,3.75,14,Match Result: SC Preussen Münster @ 3.9000  |  2nd Half Corners: Under 3.5 @ 3.7500,,
2-Under 5.5,3.9,1.67,6.2,Match Result: SC Preussen Münster @ 3.9000  |  2nd Half Corners: Under 5.5 @ 1.6700,,
2-Under 6.5,3.9,1.34,4.9,Match Result: SC Preussen Münster @ 3.9000  |  2nd Half Corners: Under 6.5 @ 1.3400,,
2-Under 7.5,3.9,1.16,4.25,Match Result: SC Preussen Münster @ 3.9000  |  2nd Half Corners: Under 7.5 @ 1.1600,,
X-Over 5.5,3.75,2.12,7.8,Match Result: Draw @ 3.7500  |  2nd Half Corners: Over 5.5 @ 2.1200,,
X-Over 6.5,3.75,3.1,11.5,Match Result: Draw @ 3.7500  |  2nd Half Corners: Over 6.5 @ 3.1000,,
X-Over 7.5,3.75,4.75,17,Match Result: Draw @ 3.7500  |  2nd Half Corners: Over 7.5 @ 4.7500,,
X-Under 4.5,3.75,2.35,8.5,Match Result: Draw @ 3.7500  |  2nd Half Corners: Under 4.5 @ 2.3500,,
X-Under 5.5,3.75,1.67,6.1,Match Result: Draw @ 3.7500  |  2nd Half Corners: Under 5.5 @ 1.6700,,
X-Under 7.5,3.75,1.16,4.3,Match Result: Draw @ 3.7500  |  2nd Half Corners: Under 7.5 @ 1.1600,,
1-Over 3.5,2.27,1.22,2.65,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Over 3.5 @ 1.2200,,
1-Over 4.5,2.27,1.5,3.25,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Over 4.5 @ 1.5000,,
1-Over 5.5,2.27,2.02,4.4,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Over 5.5 @ 2.0200,,
1-Over 6.5,2.27,2.92,6.3,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Over 6.5 @ 2.9200,,
1-Over 7.5,2.27,4.5,9.5,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Over 7.5 @ 4.5000,,
1-Under 3.5,2.27,3.95,8,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Under 3.5 @ 3.9500,,
1-Under 4.5,2.27,2.47,5.2,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Under 4.5 @ 2.4700,,
1-Under 5.5,2.27,1.75,3.65,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Under 5.5 @ 1.7500,,
1-Under 6.5,2.27,1.37,2.92,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Under 6.5 @ 1.3700,,
1-Under 7.5,2.27,1.18,2.52,Match Result: Hannover 96 @ 2.2700  |  2nd Half Corners: Under 7.5 @ 1.1800,,
2-Over 3.5,3.05,1.22,3.45,Match Result: SV Elversberg @ 3.0500  |  2nd Half Corners: Over 3.5 @ 1.2200,,
2-Over 4.5,3.05,1.5,4.2,Match Result: SV Elversberg @ 3.0500  |  2nd Half Corners: Over 4.5 @ 1.5000,,
2-Over 5.5,3.05,2.02,5.6,Match Result: SV Elversberg @ 3.0500  |  2nd Half Corners: Over 5.5 @ 2.0200,,
2-Under 3.5,3.05,3.95,11.5,Match Result: SV Elversberg @ 3.0500  |  2nd Half Corners: Under 3.5 @ 3.9500,,
2-Under 4.5,3.05,2.47,7.3,Match Result: SV Elversberg @ 3.0500  |  2nd Half Corners: Under 4.5 @ 2.4700,,
X-Over 3.5,3.55,1.22,4.35,Match Result: Draw @ 3.5500  |  2nd Half Corners: Over 3.5 @ 1.2200,,
X-Over 4.5,3.55,1.5,5.3,Match Result: Draw @ 3.5500  |  2nd Half Corners: Over 4.5 @ 1.5000,,
X-Over 5.5,3.55,2.02,7.1,Match Result: Draw @ 3.5500  |  2nd Half Corners: Over 5.5 @ 2.0200,,
X-Over 6.5,3.55,2.92,10,Match Result: Draw @ 3.5500  |  2nd Half Corners: Over 6.5 @ 2.9200,,
X-Over 7.5,3.55,4.5,15,Match Result: Draw @ 3.5500  |  2nd Half Corners: Over 7.5 @ 4.5000,,
X-Under 3.5,3.55,3.95,13.5,Match Result: Draw @ 3.5500  |  2nd Half Corners: Under 3.5 @ 3.9500,,
X-Under 4.5,3.55,2.47,8.75,Match Result: Draw @ 3.5500  |  2nd Half Corners: Under 4.5 @ 2.4700,,
X-Under 5.5,3.55,1.75,6.2,Match Result: Draw @ 3.5500  |  2nd Half Corners: Under 5.5 @ 1.7500,,
X-Under 6.5,3.55,1.37,4.9,Match Result: Draw @ 3.5500  |  2nd Half Corners: Under 6.5 @ 1.3700,,
X-Under 7.5,3.55,1.18,4.25,Match Result: Draw @ 3.5500  |  2nd Half Corners: Under 7.5 @ 1.1800,,
